Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Score	Ortholog count	Ortholog Group
TGVEG_257370	TGVEG_257370-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,104,807..4,110,989(+)	hypothetical protein	5.589	23	OG6_491882
TGVEG_257380	TGVEG_257380-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,098,751..4,101,034(+)	hypothetical protein	5.589	22	OG6_222933
TGVEG_257390	TGVEG_257390-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,084,578..4,096,312(+)	ribosome biogenesis GTP-binding protein YsxC protein	5.589	82	OG6_101142
TGVEG_257420	TGVEG_257420-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,080,933..4,082,807(-)	hypothetical protein	5.589	18	OG6_491126
TGVEG_257430	TGVEG_257430-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,070,083..4,078,492(+)	putative proteophosphoglycan 5, related protein	5.589	17	OG6_490918
TGVEG_257440	TGVEG_257440-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,061,922..4,065,681(-)	SCO1/SenC protein	5.589	30	OG6_100983
TGVEG_257460	TGVEG_257460-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,060,067..4,060,771(-)	putative transmembrane protein	5.589	18	OG6_490433
TGVEG_257470	TGVEG_257470-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,047,901..4,058,970(+)	myosin J	5.589	48	OG6_222932
TGVEG_257480	TGVEG_257480-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,041,181..4,043,310(-)	NADP-dependent succinate-semialdehyde dehydrogenase	5.589	30	OG6_102015
TGVEG_257490	TGVEG_257490-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,035,850..4,039,949(+)	prefoldin subunit superfamily protein	5.589	31	OG6_102595
TGVEG_257500	TGVEG_257500-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,028,466..4,032,528(+)	alpha/beta hydrolase family protein	5.589	19	OG6_491023
TGVEG_257510	TGVEG_257510-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,019,645..4,025,890(-)	CDP-alcohol phosphatidyltransferase superfamily protein	5.589	68	OG6_100740
TGVEG_257520	TGVEG_257520-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,015,253..4,016,658(+)	synaptobrevin protein	5.589	24	OG6_112853
TGVEG_257530	TGVEG_257530-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,009,563..4,011,201(-)	transporter, major facilitator family protein	5.589	58	OG6_136999
TGVEG_257540	TGVEG_257540-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:4,004,448..4,006,313(+)	hypothetical protein	5.589	19	OG6_491643
TGVEG_257550	TGVEG_257550-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,994,744..3,999,736(-)	hypothetical protein	5.589	19	OG6_490639
TGVEG_257560	TGVEG_257560-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,989,506..3,993,067(+)	WD domain, G-beta repeat-containing protein	5.589	28	OG6_102528
TGVEG_257568	TGVEG_257568-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,985,879..3,987,237(-)	hypothetical protein	5.589	13	OG6_489872
TGVEG_257572	TGVEG_257572-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,984,578..3,985,567(-)	putative transmembrane protein	5.589	17	OG6_491241
TGVEG_257580	TGVEG_257580-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,979,748..3,981,667(-)	hypothetical protein	5.589	15	OG6_490225
TGVEG_257595	TGVEG_257595-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,970,860..3,977,698(+)	hypothetical protein	5.589	17	OG6_492138
TGVEG_257610	TGVEG_257610-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,962,745..3,968,237(+)	hypothetical protein	5.589	16	OG6_490083
TGVEG_257625	TGVEG_257625-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,956,499..3,960,084(-)	tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain-containing protein	5.589	20	OG6_100216
TGVEG_257640	TGVEG_257640-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,951,796..3,954,816(+)	pre-RNA processing PIH1/Nop17 protein	5.589	29	OG6_489986
TGVEG_257650	TGVEG_257650-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,948,172..3,951,028(-)	hypothetical protein	5.589	19	OG6_490979
TGVEG_257670	TGVEG_257670-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,933,405..3,944,538(-)	hypothetical protein	5.589	21	OG6_491381
TGVEG_257680	TGVEG_257680-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,928,516..3,930,816(+)	myosin light chain MLC1	5.589	41	OG6_139446
TGVEG_257685	TGVEG_257685-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,926,163..3,928,307(+)	hypothetical protein	5.589	14	OG6_490247
TGVEG_257690	TGVEG_257690-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,922,049..3,923,530(-)	putative transmembrane protein	5.589	19	OG6_490427
TGVEG_257700	TGVEG_257700-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,916,283..3,920,039(+)	hypothetical protein	5.589	15	OG6_491261
TGVEG_257710	TGVEG_257710-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,909,256..3,914,169(-)	actin-like protein ALP 5	5.589	36	OG6_103780
TGVEG_257720	TGVEG_257720-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,892,650..3,904,903(+)	putative proton ATPase	5.589	78	OG6_124652
TGVEG_257730	TGVEG_257730-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,881,173..3,888,113(+)	putative methionine aminopeptidase, type i	5.589	33	OG6_124490
TGVEG_257740	TGVEG_257740-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,877,286..3,880,325(-)	UMP-CMP kinase	5.589	31	OG6_100591
TGVEG_257750	TGVEG_257750-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,870,710..3,875,105(+)	homocysteine s-methyltransferase domain-containing protein	5.589	21	OG6_102920
TGVEG_257755	TGVEG_257755-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,869,371..3,870,331(+)	hypothetical protein	5.589	14	OG6_491125
TGVEG_257760	TGVEG_257760-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,863,584..3,867,312(-)	putative transmembrane protein	5.589	17	OG6_491639
TGVEG_257770	TGVEG_257770-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,848,613..3,861,123(+)	histone lysine methyltransferase SET2	5.589	22	OG6_102278
TGVEG_257780	TGVEG_257780-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,838,603..3,844,175(-)	putative transmembrane protein	5.589	22	OG6_492056
TGVEG_257790	TGVEG_257790-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,832,691..3,836,630(+)	histone deacetylase HDAC4	5.589	26	OG6_103672
TGVEG_257800	TGVEG_257800-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,822,061..3,830,089(-)	polynucleotide adenylyltransferase	5.589	63	OG6_101058
TGVEG_257810	TGVEG_257810-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,791,773..3,795,264(+)	hypothetical protein	5.589	16	OG6_489830
TGVEG_257925	TGVEG_257925-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,746,551..3,749,214(+)	hypothetical protein	5.589	86	OG6_162172
TGVEG_257945	TGVEG_257945-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,723,499..3,736,796(-)	3'5'-cyclic nucleotide phosphodiesterase domain-containing protein	5.589	23	OG6_490775
TGVEG_257960	TGVEG_257960-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,714,002..3,718,709(-)	GDP-D-mannose pyrophosphorylase	5.589	39	OG6_100460
TGVEG_257970	TGVEG_257970-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,709,448..3,710,539(+)	hypothetical protein	5.589	72	OG6_162169
TGVEG_257980	TGVEG_257980-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,700,733..3,706,096(-)	ribosome recycling factor protein	5.589	54	OG6_101101
TGVEG_257990	TGVEG_257990-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,690,406..3,699,203(+)	putative heat shock protein 101	5.589	138	OG6_100223
TGVEG_258000	TGVEG_258000-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,677,275..3,684,417(+)	hypothetical protein	5.589	20	OG6_490487
TGVEG_258010	TGVEG_258010-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,667,167..3,675,182(-)	putative calcium signaling protein kinase RAD53	5.589	28	OG6_489784
TGVEG_258020	TGVEG_258020-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,662,058..3,664,399(-)	glutamine cyclotransferase	5.589	23	OG6_106807
TGVEG_258030	TGVEG_258030-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,643,543..3,657,640(-)	DNA polymerase	5.589	49	OG6_101046
TGVEG_258050	TGVEG_258050-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,639,007..3,641,554(+)	actin like protein ALP2a	5.589	36	OG6_490297
TGVEG_258060	TGVEG_258060-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,632,005..3,635,918(+)	putative myosin heavy chain	5.589	29	OG6_139481
TGVEG_258070	TGVEG_258070-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,622,853..3,630,507(-)	signal recognition particle 68 kDa protein	5.589	39	OG6_102026
TGVEG_258080	TGVEG_258080-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,610,246..3,621,660(+)	hypothetical protein	5.589	25	OG6_492118
TGVEG_258085	TGVEG_258085-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,608,859..3,609,086(-)	hypothetical protein	5.589	10	OG6_491228
TGVEG_258090	TGVEG_258090-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,596,352..3,605,502(-)	hypothetical protein	5.589	25	OG6_156614
TGVEG_258100	TGVEG_258100-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,591,336..3,593,593(-)	TPR repeat region protein	5.589	27	OG6_102226
TGVEG_258105	TGVEG_258105-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,590,340..3,591,261(-)	putative transmembrane protein	5.589	9	OG6_489657
TGVEG_258110	TGVEG_258110-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,584,890..3,588,630(-)	N-acetylglucosaminylphosphatidylinositol deacetylase	5.589	31	OG6_101964
TGVEG_258120	TGVEG_258120-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,580,207..3,582,078(-)	Pex2 / Pex12 amino terminal region protein	5.589	23	OG6_491858
TGVEG_258130	TGVEG_258130-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,572,509..3,578,327(+)	Rab1 protein	5.589	28	OG6_116863
TGVEG_258140	TGVEG_258140-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,571,011..3,571,559(-)	hypothetical protein	5.589	14	OG6_490917
TGVEG_258150	TGVEG_258150-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,565,826..3,569,734(-)	putative proteasome subunit alpha type 7	5.589	31	OG6_101207
TGVEG_258160	TGVEG_258160-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,560,298..3,564,213(+)	carbohydrate kinase	5.589	31	OG6_100751
TGVEG_258170	TGVEG_258170-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,552,331..3,557,728(+)	hypothetical protein	5.589	36	OG6_489654
TGVEG_258180	TGVEG_258180-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,543,468..3,547,776(-)	ELMO/CED-12 family protein	5.589	57	OG6_102238
TGVEG_258200	TGVEG_258200-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,539,392..3,542,598(+)	putative glutamic acid-rich protein	5.589	18	OG6_490773
TGVEG_258210	TGVEG_258210-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,522,793..3,536,099(+)	DNA-directed RNA polymerase II RPB2	5.589	107	OG6_100190
TGVEG_258220	TGVEG_258220-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,514,477..3,516,757(-)	hypothetical protein	5.589	31	OG6_222960
TGVEG_258225	TGVEG_258225-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,511,332..3,511,676(+)	hypothetical protein	5.589	13	OG6_491468
TGVEG_258230	TGVEG_258230-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,509,460..3,511,118(-)	rhoptry kinase family protein ROP20	5.589	40	OG6_181857
TGVEG_258240	TGVEG_258240-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,487,792..3,505,890(-)	chromodomain helicase DNA binding protein CHD1/SWI2/SNF2	5.589	36	OG6_102222
TGVEG_258350	TGVEG_258350-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,478,510..3,482,911(-)	putative START-1 domain protein	5.589	23	OG6_114884
TGVEG_258360	TGVEG_258360-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,471,735..3,475,282(-)	hypothetical protein	5.589	27	OG6_489691
TGVEG_258370	TGVEG_258370-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,466,921..3,469,005(-)	rhoptry kinase family protein ROP28	5.589	21	OG6_489668
TGVEG_258380	TGVEG_258380-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,462,126..3,464,512(+)	elongation factor p (ef-p) kow family domain-containing protein	5.589	46	OG6_103533
TGVEG_258390	TGVEG_258390-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,458,874..3,460,460(-)	putative DnaJ protein	5.589	29	OG6_105220
TGVEG_258400	TGVEG_258400-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,454,753..3,458,821(+)	PA14 domain-containing protein	5.589	83	OG6_119366
TGVEG_258410	TGVEG_258410-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,452,935..3,453,432(+)	photosensitized INA-labeled protein PHIL1	5.589	35	OG6_215312
TGVEG_258420	TGVEG_258420-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,442,471..3,451,015(-)	hypothetical protein	5.589	21	OG6_490169
TGVEG_258450	TGVEG_258450-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,431,606..3,441,174(+)	hypothetical protein	5.589	18	OG6_491719
TGVEG_258458	TGVEG_258458-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,426,637..3,428,106(-)	putative transmembrane protein	5.589	13	OG6_490816
TGVEG_258462	TGVEG_258462-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,425,267..3,426,503(-)	putative transmembrane protein	5.589	18	OG6_491720
TGVEG_258470	TGVEG_258470-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,422,378..3,423,850(+)	hypothetical protein	5.589	28	OG6_222959
TGVEG_258480	TGVEG_258480-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,411,403..3,420,324(-)	hypothetical protein	5.589	17	OG6_490500
TGVEG_258490	TGVEG_258490-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,405,313..3,409,805(+)	hypothetical protein	5.589	22	OG6_489364
TGVEG_258500	TGVEG_258500-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,400,427..3,403,806(-)	ribosomal RNA-processing protein 7	5.589	29	OG6_183211
TGVEG_258508	TGVEG_258508-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,393,850..3,398,726(+)	3'5'-cyclic nucleotide phosphodiesterase domain-containing protein	5.589	19	OG6_174620
TGVEG_258512	TGVEG_258512-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,391,673..3,393,460(+)	putative cAMP-specific phosphodiesterase	5.589	17	OG6_490436
TGVEG_258520	TGVEG_258520-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,381,740..3,387,744(-)	WD domain, G-beta repeat-containing protein	5.589	29	OG6_104291
TGVEG_258530	TGVEG_258530-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,376,948..3,380,665(+)	flagellar associated protein	5.589	33	OG6_104302
TGVEG_258540	TGVEG_258540-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,361,599..3,372,269(-)	phosphoglycerate mutase family protein	5.589	19	OG6_491904
TGVEG_258550	TGVEG_258550-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,360,330..3,361,334(+)	SAG-related sequence SRS28	5.589	251	OG6_120727
TGVEG_258560	TGVEG_258560-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,352,449..3,356,543(-)	putative transmembrane protein	5.589	27	OG6_156424
TGVEG_258570	TGVEG_258570-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,347,662..3,350,235(+)	hypothetical protein	5.589	11	OG6_492329
TGVEG_258575	TGVEG_258575-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,345,234..3,346,384(+)	Dpy-30 motif protein	5.589	14	OG6_137150
TGVEG_258580	TGVEG_258580-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,339,941..3,341,767(-)	rhoptry protein ROP17	5.589	151	OG6_150353
TGVEG_258590	TGVEG_258590-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,331,717..3,338,300(+)	putative transmembrane protein	5.589	71	OG6_100263
TGVEG_258610	TGVEG_258610-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,325,800..3,327,884(-)	putative RNA recognition motif protein	5.589	30	OG6_215359
TGVEG_258618	TGVEG_258618-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,323,265..3,325,275(-)	hypothetical protein	5.589	15	OG6_489630
TGVEG_258622	TGVEG_258622-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,321,033..3,322,683(-)	hypothetical protein	5.589	19	OG6_492183
TGVEG_258625	TGVEG_258625-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,315,756..3,320,084(+)	peptidyl-prolyl cis-trans isomerase, FKBP-type domain-containing protein	5.589	19	OG6_489738
TGVEG_258630	TGVEG_258630-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,310,963..3,314,421(-)	hypothetical protein	5.589	19	OG6_492326
TGVEG_258640	TGVEG_258640-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,306,423..3,308,967(+)	adenylate kinase superfamily protein	5.589	21	OG6_136868
TGVEG_258650	TGVEG_258650-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,298,187..3,304,238(-)	putative protoheme ferro-lyase	5.589	31	OG6_101310
TGVEG_258660	TGVEG_258660-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,292,958..3,295,407(-)	rhoptry protein ROP6	5.589	19	OG6_489743
TGVEG_258670	TGVEG_258670-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,285,217..3,292,056(-)	hypothetical protein	5.589	15	OG6_489499
TGVEG_258680	TGVEG_258680-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,280,002..3,282,761(+)	TATA-box binding protein TBP2	5.589	31	OG6_100597
TGVEG_258690	TGVEG_258690-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,271,822..3,277,685(-)	5-aminolevulinic acid synthase domain-containing protein	5.589	30	OG6_100359
TGVEG_258700	TGVEG_258700-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,260,995..3,269,432(-)	transporter, major facilitator family protein	5.589	75	OG6_107747
TGVEG_258710	TGVEG_258710-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,247,422..3,256,256(-)	T-complex protein 10 C-terminus protein	5.589	27	OG6_105142
TGVEG_258720	TGVEG_258720-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,244,301..3,245,091(+)	putative Ubiquitin family protein	5.589	28	OG6_103313
TGVEG_258730	TGVEG_258730-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,238,813..3,240,383(+)	putative transmembrane protein	5.589	20	OG6_490829
TGVEG_258740	TGVEG_258740-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,228,859..3,235,310(-)	putative eukaryotic initiation factor-2A	5.589	36	OG6_101886
TGVEG_258750	TGVEG_258750-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,224,600..3,226,952(+)	hypothetical protein	5.589	19	OG6_492075
TGVEG_258760	TGVEG_258760-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,221,764..3,224,213(+)	hypothetical protein	5.589	16	OG6_490547
TGVEG_258770	TGVEG_258770-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,212,299..3,219,610(+)	putative polypeptide n-acetylgalactosaminyltransferase 12	5.589	29	OG6_137501
TGVEG_258780	TGVEG_258780-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,205,867..3,206,958(-)	OTU family cysteine protease	5.589	30	OG6_110278
TGVEG_258790	TGVEG_258790-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,198,647..3,202,544(-)	zinc finger, C3HC4 type (RING finger) domain-containing protein	5.589	31	OG6_170815
TGVEG_258800	TGVEG_258800-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,194,961..3,196,556(+)	rhoptry kinase family protein ROP31	5.589	151	OG6_150353
TGVEG_258810	TGVEG_258810-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,192,770..3,193,660(-)	SAG-related sequence SRS27B	5.589	28	OG6_490196
TGVEG_258820	TGVEG_258820-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,186,059..3,188,057(-)	putative transmembrane protein	5.589	30	OG6_135490
TGVEG_258826	TGVEG_258826-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,180,375..3,183,419(+)	thioredoxin domain protein	5.589	23	OG6_223174
TGVEG_258828	TGVEG_258828-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,177,800..3,178,735(+)	putative transmembrane protein	5.589	16	OG6_491521
TGVEG_258832	TGVEG_258832-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,168,246..3,177,603(+)	Vps52 / Sac2 family protein	5.589	35	OG6_101848
TGVEG_258840	TGVEG_258840-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,155,516..3,159,532(+)	putative transmembrane protein	5.589	18	OG6_490467
TGVEG_258850	TGVEG_258850-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,147,047..3,151,743(+)	hypothetical protein	5.589	27	OG6_114925
TGVEG_258860	TGVEG_258860-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,140,025..3,143,373(+)	putative transmembrane protein	5.589	20	OG6_489841
TGVEG_258870	TGVEG_258870-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,131,775..3,136,457(-)	putative transmembrane protein	5.589	66	OG6_182187
TGVEG_258880	TGVEG_258880-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,124,515..3,127,593(+)	putative axonemal dynein light chain p33	5.589	49	OG6_103386
TGVEG_258890	TGVEG_258890-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,121,054..3,121,617(-)	putative transmembrane protein	5.589	17	OG6_489850
TGVEG_258900	TGVEG_258900-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,116,171..3,119,306(-)	hypothetical protein	5.589	21	OG6_223190
TGVEG_258910	TGVEG_258910-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,110,901..3,115,338(+)	putative transmembrane protein	5.589	23	OG6_489598
TGVEG_258920	TGVEG_258920-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,105,586..3,109,212(+)	putative transmembrane protein	5.589	28	OG6_148538
TGVEG_258930	TGVEG_258930-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,104,003..3,104,353(-)	peptidylprolyl isomerase	5.589	58	OG6_100390
TGVEG_258940	TGVEG_258940-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,103,218..3,103,559(-)	acylphosphatase family protein	5.589	20	OG6_101060
TGVEG_258950	TGVEG_258950-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,097,012..3,101,086(+)	lectin family protein	5.589	38	OG6_101728
TGVEG_258970	TGVEG_258970-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,075,683..3,094,034(-)	hypothetical protein	5.589	43	OG6_490162
TGVEG_258980	TGVEG_258980-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,070,909..3,073,680(+)	putative cell differentiation protein RCD1	5.589	37	OG6_102178
TGVEG_258990	TGVEG_258990-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,056,279..3,066,661(-)	bromodomain-containing protein	5.589	44	OG6_127990
TGVEG_259000	TGVEG_259000-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,053,791..3,054,480(+)	putative transmembrane protein	5.589	26	OG6_102320
TGVEG_259010	TGVEG_259010-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,045,455..3,051,614(-)	putative vacuolar ATP synthase subunit d	5.589	44	OG6_101546
TGVEG_259020	TGVEG_259020-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,041,360..3,043,261(-)	bradyzoite antigen BAG1	5.589	99	OG6_100183
TGVEG_259030	TGVEG_259030-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,020,260..3,022,599(+)	putative transmembrane protein	5.589	17	OG6_490909
TGVEG_259040	TGVEG_259040-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,012,477..3,015,134(+)	putative transmembrane protein	5.589	18	OG6_491074
TGVEG_259050	TGVEG_259050-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,006,194..3,008,062(-)	putative transmembrane protein	5.589	27	OG6_181863
TGVEG_259060	TGVEG_259060-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,005,393..3,005,911(+)	hypothetical protein	5.589	10	OG6_490709
TGVEG_259070	TGVEG_259070-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:3,002,194..3,003,805(+)	acetyltransferase, GNAT family protein	5.589	20	OG6_101962
TGVEG_259080	TGVEG_259080-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:2,995,709..3,001,462(-)	galactosyltransferase amine-terminal domain protein	5.589	22	OG6_106739
TGVEG_259090	TGVEG_259090-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:2,990,619..2,994,193(+)	ubiquitin-conjugating enzyme subfamily protein	5.589	38	OG6_102995
TGVEG_259100	TGVEG_259100-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:2,989,858..2,990,352(-)	hypothetical protein	5.589	4	OG6_490134
