orthologs,GT1,ME49,VEG
OG6_119457,0,1,0
OG6_102274,1,1,1
OG6_102003,1,1,1
OG6_102555,1,1,1
OG6_222930,1,1,1
OG6_140582,1,1,1
OG6_490065,1,1,1
OG6_102791,1,1,1
OG6_489296,1,1,1
OG6_101402,1,1,1
OG6_489650,1,1,1
OG6_101685,1,1,1
OG6_489629,1,1,0
OG6_489810,1,1,1
OG6_100994,1,1,1
OG6_108818,1,1,1
OG6_101569,1,1,1
OG6_179556,1,1,1
OG6_123349,1,1,1
OG6_491147,1,1,0
OG6_101955,1,1,1
OG6_101934,1,1,1
OG6_489684,0,1,1
OG6_490582,1,1,1
OG6_135497,1,1,1
OG6_102477,1,1,1
OG6_489761,1,1,1
OG6_491100,1,1,1
OG6_489740,1,1,1
OG6_102464,1,1,1
OG6_490417,1,1,1
OG6_117799,1,1,1
OG6_490016,1,1,1
OG6_102600,1,1,1
OG6_138294,1,1,1
OG6_100800,1,1,1
OG6_181866,1,1,1
OG6_222992,1,1,1
OG6_102852,1,1,1
OG6_222993,1,1,1
OG6_489415,1,1,1
OG6_103892,1,1,1
OG6_490782,1,1,1
OG6_491548,1,1,1
OG6_110824,2,2,2
OG6_490745,1,1,1
OG6_103947,1,1,1
OG6_143049,1,1,1
OG6_126749,1,1,1
OG6_491944,1,1,1
OG6_103096,1,1,1
OG6_489714,1,1,1
OG6_102092,1,1,1
OG6_492119,1,1,1
OG6_100231,2,2,2
OG6_490843,1,1,1
OG6_491906,1,1,1
OG6_101237,1,1,1
OG6_101959,1,1,1
OG6_490410,0,1,1
OG6_101990,1,1,1
OG6_133166,1,1,1
OG6_122533,1,1,1
OG6_129779,1,1,1
OG6_489509,1,1,1
OG6_100815,1,1,1
OG6_109770,2,2,2
OG6_100741,1,1,1
OG6_491505,1,1,1
OG6_103161,1,1,1
OG6_489520,1,1,1
OG6_223146,1,1,1
OG6_100429,1,1,1
OG6_490139,1,1,1
OG6_110919,1,1,1
OG6_192753,1,1,1
OG6_104804,1,1,1
OG6_109220,1,1,1
OG6_153502,1,1,1
OG6_223147,1,1,1
OG6_223148,1,1,1
OG6_490934,1,1,1
OG6_489967,1,1,1
OG6_491676,1,1,1
OG6_102863,1,1,1
OG6_101829,1,1,1
OG6_491932,1,1,1
OG6_105473,1,1,1
OG6_104348,1,1,1
OG6_101657,1,1,1
OG6_223094,1,1,1
OG6_104999,1,1,1
OG6_111980,1,1,1
OG6_191536,1,1,1
OG6_179339,1,1,1
OG6_100515,1,1,1
OG6_103289,1,1,1
OG6_102148,2,1,1
OG6_139423,1,1,1
OG6_100692,1,1,1
OG6_100563,1,1,1
OG6_491568,1,1,1
OG6_102815,1,1,1
OG6_102790,1,1,1
OG6_489867,0,1,1
OG6_109606,1,1,1
OG6_490572,1,1,1
OG6_126736,1,1,1
OG6_110835,1,1,1
OG6_490501,1,1,1
OG6_105273,1,1,1
OG6_164712,1,1,1
OG6_223151,1,1,1
OG6_105099,1,1,1
OG6_489759,1,1,1
OG6_108013,1,1,1
OG6_491588,1,1,1
OG6_144412,1,1,1
OG6_101966,1,1,1
OG6_490362,1,1,1
OG6_490440,1,1,1
OG6_103820,1,1,1
OG6_211515,1,1,1
OG6_103150,1,1,1
OG6_492030,1,1,1
OG6_183494,1,1,1
OG6_105798,1,1,1
OG6_489821,1,1,1
OG6_491550,1,1,1
OG6_145708,1,1,1
OG6_489308,1,1,1
OG6_102948,1,1,1
OG6_490749,0,1,1
OG6_490361,1,1,1
OG6_103055,1,1,1
OG6_104016,1,1,1
OG6_223072,1,1,2
OG6_129808,1,1,1
OG6_489702,1,1,1
OG6_111201,1,1,1
OG6_101638,1,1,1
OG6_222837,2,1,1
OG6_223129,1,1,1
OG6_489646,1,1,1
OG6_491382,1,1,1
OG6_101726,1,1,1
OG6_492256,1,1,1
OG6_489375,1,1,1
OG6_223128,1,1,1
OG6_223127,1,1,1
OG6_102398,1,1,1
OG6_103512,1,1,1
OG6_196485,1,1,1
OG6_489480,1,1,1
OG6_100880,1,1,1
OG6_106463,1,1,1
OG6_130928,1,1,1
OG6_224236,1,2,1
OG6_160756,1,1,1
OG6_491973,2,1,0
OG6_489594,1,1,1
OG6_491700,1,1,1
OG6_491201,1,1,1
OG6_490252,1,1,1
OG6_490324,1,1,1
OG6_490138,1,1,1
OG6_492206,1,1,1
OG6_489424,1,1,1
OG6_141085,1,1,1
OG6_103944,1,1,1
OG6_201249,1,1,1
OG6_223184,1,1,1
OG6_101382,1,1,1
OG6_490363,1,1,1
OG6_206124,1,1,1
OG6_101233,1,1,1
OG6_100714,1,1,1
OG6_158732,1,1,1
OG6_489791,1,1,1
OG6_490477,1,1,1
OG6_100617,1,1,1
OG6_490242,1,1,1
OG6_139505,1,1,1
OG6_107525,1,1,1
OG6_100765,1,1,1
OG6_489576,1,1,1
OG6_491879,1,1,1
OG6_489573,1,1,1
OG6_490004,1,1,1
OG6_492323,1,1,1
OG6_490534,1,1,1
OG6_490197,1,1,1
OG6_490866,4,1,5
OG6_491625,1,1,1
OG6_490700,1,1,1
OG6_104102,1,1,1
OG6_119537,1,1,1
OG6_491517,1,1,1
OG6_491300,1,1,1
OG6_144033,1,1,1
OG6_101690,1,1,1
OG6_100565,1,1,1
OG6_490204,1,1,1
OG6_490801,1,1,1
OG6_101124,1,1,1
OG6_489278,1,1,1
OG6_491470,0,1,0
OG6_490744,1,1,1
OG6_157596,1,1,1
OG6_100975,1,1,1
OG6_490261,1,1,1
OG6_100972,1,1,1
OG6_102119,1,1,1
OG6_103068,1,1,1
OG6_489904,1,1,1
OG6_139510,1,1,1
OG6_101443,1,1,1
OG6_224237,1,1,1
OG6_492054,1,1,1
OG6_489303,1,1,1
OG6_100411,1,1,1
OG6_102889,1,1,1
OG6_491283,0,1,1
OG6_116637,1,1,1
OG6_491859,1,1,1
OG6_110154,1,1,1
OG6_106005,1,1,1
OG6_106220,1,1,1
OG6_129088,1,1,1
OG6_122481,1,1,1
OG6_103648,1,1,1
OG6_492289,1,1,1
OG6_103335,1,1,1
OG6_491375,1,1,1
OG6_223171,1,1,1
OG6_491893,1,1,1
OG6_491014,1,1,1
OG6_100947,1,1,1
OG6_491172,1,1,1
OG6_223071,1,1,1
OG6_103940,1,1,1
OG6_491163,1,1,1
OG6_490658,1,1,1
OG6_489750,1,1,1
OG6_489451,1,1,1
OG6_489709,1,1,1
OG6_492068,1,1,1
OG6_489610,1,1,1
OG6_101163,1,1,1
OG6_100849,1,1,1
OG6_491155,0,1,1
OG6_116834,1,1,1
OG6_491699,1,1,1
OG6_492139,1,1,1
OG6_102177,1,1,1
OG6_491898,1,1,1
OG6_492227,0,1,1
OG6_156403,1,1,1
OG6_490672,1,1,1
OG6_490766,1,1,1
OG6_100831,1,1,1
OG6_491068,0,1,1
OG6_132831,1,1,1
OG6_491445,1,1,1
OG6_489563,1,1,1
OG6_101371,1,1,1
OG6_102126,1,1,1
OG6_143818,1,1,2
OG6_139430,1,1,1
OG6_102062,1,1,1
OG6_491254,1,1,1
OG6_491178,1,1,1
OG6_116719,1,1,1
OG6_491806,1,1,1
OG6_491437,1,1,1
OG6_223157,1,1,1
OG6_102022,1,1,1
OG6_108621,1,1,1
OG6_490168,1,1,1
OG6_222975,1,1,1
OG6_104318,1,1,1
OG6_490683,1,1,1
OG6_100956,1,1,1
OG6_102085,1,1,1
OG6_100409,1,1,1
OG6_491075,1,1,1
OG6_104031,1,1,1
OG6_103633,1,1,1
OG6_130911,1,1,1
OG6_166512,1,1,1
OG6_100883,1,1,1
OG6_100325,1,1,1
OG6_490305,1,1,1
OG6_490099,1,1,1
OG6_158742,1,1,1
OG6_108530,1,1,1
OG6_491250,1,1,1
OG6_143730,1,1,1
OG6_491865,1,1,1
OG6_492013,1,1,1
OG6_224238,1,2,1
OG6_101043,1,1,1
OG6_106810,1,1,1
OG6_102659,1,1,1
OG6_490716,2,1,1
OG6_215349,1,1,1
OG6_101701,1,1,1
OG6_491231,1,1,1
OG6_211698,1,1,2
OG6_492210,1,1,1
OG6_101374,1,1,1
OG6_101344,1,1,1
OG6_490612,1,1,1
OG6_199229,1,2,1
OG6_491755,1,1,1
OG6_103503,1,1,1
OG6_166486,2,2,2
OG6_491555,1,1,1
OG6_102429,1,1,1
OG6_492102,0,1,1
OG6_122553,1,1,1
OG6_489879,0,1,1
OG6_101925,1,1,1
OG6_105928,1,1,1
OG6_100361,1,1,1
OG6_491218,1,1,1
OG6_490438,1,1,1
OG6_490855,1,1,1
OG6_139497,1,1,1
OG6_102384,1,1,1
OG6_156414,1,1,1
OG6_130909,1,1,1
OG6_490222,1,1,1
OG6_197151,1,1,1
OG6_489975,0,1,1
OG6_491313,1,1,1
OG6_492158,1,1,1
OG6_145878,1,1,1
OG6_490905,1,1,1
OG6_136524,1,1,1
OG6_489690,1,1,1
OG6_100945,1,1,1
OG6_139503,1,1,1
OG6_490492,1,1,2
OG6_201724,1,1,1
OG6_102144,1,1,1
OG6_492208,1,1,1
OG6_138334,1,1,1
OG6_104869,0,1,1
OG6_146141,1,1,1
OG6_223155,1,1,1
OG6_102223,1,1,1
OG6_223079,1,1,1
OG6_101901,1,1,1
OG6_491348,1,1,1
OG6_490598,1,1,1
OG6_111471,2,1,2
OG6_103379,1,1,1
OG6_223080,1,1,1
OG6_489716,1,1,1
OG6_100976,1,1,1
OG6_103253,1,1,1
OG6_104001,1,1,1
OG6_100748,1,1,1
OG6_136383,1,1,1
OG6_490984,1,1,1
OG6_490710,1,1,1
OG6_491475,1,1,1
OG6_491154,1,1,1
OG6_123324,1,1,1
OG6_490589,1,1,1
OG6_105686,1,1,1
OG6_490563,1,1,1
OG6_103734,1,1,1
OG6_490019,1,1,1
OG6_491129,1,1,1
OG6_105202,1,1,1
OG6_491495,1,1,1
OG6_100959,1,1,1
OG6_100699,1,1,1
OG6_107288,1,1,1
OG6_491020,1,1,1
OG6_100222,1,1,1
OG6_103043,1,1,1
OG6_490880,2,1,1
OG6_489329,1,1,1
OG6_489711,1,1,1
OG6_103696,1,1,1
OG6_101369,1,1,1
OG6_129771,1,1,1
OG6_491565,1,1,1
OG6_491528,1,1,1
OG6_489426,0,1,1
OG6_490040,1,1,1
OG6_105728,1,1,1
OG6_101940,1,1,1
OG6_102762,1,1,1
OG6_490464,1,1,1
OG6_110519,1,1,1
OG6_102288,1,1,1
OG6_104181,1,1,1
OG6_490636,0,1,1
OG6_492232,1,1,1
OG6_201683,1,1,1
OG6_490183,1,1,1
OG6_122229,1,1,1
OG6_490460,1,1,1
OG6_491940,1,1,1
OG6_102324,1,1,1
OG6_490315,1,1,1
OG6_171499,1,1,1
OG6_490480,1,1,1
OG6_489896,1,1,1
OG6_490124,1,1,1
OG6_102005,1,1,1
OG6_492248,1,1,1
OG6_491021,0,1,1
OG6_100615,1,1,1
OG6_491581,1,1,1
OG6_491320,1,1,1
OG6_193894,1,1,1
OG6_101892,1,1,1
OG6_491523,1,1,1
OG6_103637,1,1,1
OG6_489739,0,1,1
OG6_137145,1,1,1
OG6_490737,1,1,1
OG6_103077,1,1,1
OG6_490950,1,1,1
OG6_491198,1,1,1
OG6_490997,1,1,1
OG6_144967,1,1,1
OG6_491004,1,1,1
OG6_100614,1,1,1
OG6_491325,1,1,1
OG6_222980,1,1,1
OG6_492107,1,1,1
OG6_491119,1,1,1
OG6_101538,1,1,1
OG6_100566,1,1,1
OG6_155791,1,1,1
OG6_175850,1,1,1
OG6_100630,1,1,1
OG6_102212,1,1,1
OG6_124667,1,1,1
OG6_490326,1,1,1
OG6_102182,1,1,1
OG6_101250,1,1,1
OG6_102269,1,1,1
OG6_490535,1,1,1
OG6_491180,1,1,1
OG6_100868,1,1,1
OG6_145132,1,1,1
OG6_490811,1,1,1
OG6_491391,1,1,1
OG6_205808,1,1,1
OG6_489309,1,1,1
OG6_489995,1,1,1
OG6_101769,1,1,1
OG6_103908,1,1,1
OG6_490520,1,1,1
OG6_491063,1,1,1
OG6_489575,1,1,1
OG6_489763,1,1,1
OG6_491286,1,1,1
OG6_103323,1,1,1
OG6_102579,1,1,1
OG6_491029,1,1,1
OG6_491472,1,1,1
OG6_489398,1,1,1
OG6_105546,1,1,1
OG6_491062,1,1,1
OG6_491354,1,1,1
OG6_489721,1,1,1
OG6_491365,1,1,1
OG6_100471,1,1,1
OG6_491967,1,1,1
OG6_137492,1,1,1
OG6_492278,1,1,1
OG6_492269,0,1,1
OG6_490604,0,1,1
OG6_147956,1,1,1
OG6_489937,1,1,1
OG6_489859,1,1,1
OG6_490303,1,1,1
OG6_102504,1,1,1
OG6_134721,1,1,1
OG6_489969,1,1,1
OG6_492316,1,1,1
OG6_124135,1,1,1
OG6_101535,1,1,1
OG6_489935,1,1,1
OG6_491697,1,1,1
OG6_492261,1,1,1
OG6_492083,1,1,1
OG6_490720,1,1,1
OG6_491240,1,1,1
OG6_491327,1,1,1
OG6_492062,1,1,1
OG6_490502,1,1,1
OG6_194540,1,1,1
OG6_102598,1,1,1
OG6_489835,1,1,1
OG6_101935,1,1,1
OG6_490826,1,1,1
OG6_490924,1,1,1
OG6_101491,1,1,1
OG6_490645,1,1,1
OG6_490629,1,1,1
OG6_125571,1,1,1
OG6_491837,1,1,1
OG6_490576,1,1,1
OG6_103276,1,1,1
OG6_490617,1,1,1
OG6_167500,1,1,1
OG6_139511,1,1,1
OG6_102463,1,1,1
OG6_102864,1,1,1
OG6_153991,1,1,1
OG6_105146,1,1,1
OG6_210957,1,1,1
OG6_490449,1,1,1
OG6_489401,1,1,1
OG6_104363,1,1,1
OG6_105789,1,1,1
OG6_491249,1,1,1
OG6_100147,1,1,1
OG6_489692,1,1,1
OG6_222952,1,1,1
OG6_184779,1,1,1
OG6_100923,1,1,1
OG6_101917,1,1,1
OG6_100953,1,1,1
OG6_489332,1,1,1
OG6_146408,1,1,1
OG6_489718,1,1,1
OG6_111884,1,1,1
OG6_188679,1,1,1
OG6_106074,1,1,1
OG6_125523,1,1,1
OG6_489433,1,1,1
OG6_222953,1,1,1
OG6_134437,1,1,1
OG6_105553,1,1,1
OG6_489360,1,1,1
OG6_102880,1,1,1
OG6_492235,1,1,1
OG6_489985,1,1,2
OG6_222954,1,1,1
OG6_490371,1,1,1
OG6_491427,1,1,1
OG6_491169,1,1,1
OG6_202585,1,1,1
OG6_491987,1,1,1
OG6_103124,1,1,1
OG6_100353,1,1,1
OG6_490995,1,1,1
OG6_490506,1,1,1
OG6_151857,1,1,1
OG6_176156,1,1,1
OG6_103772,1,1,1
OG6_102072,1,1,1
OG6_218425,1,1,1
OG6_101887,1,1,1
OG6_100144,1,1,1
OG6_489279,1,1,1
OG6_491386,1,1,1
OG6_164775,1,1,1
OG6_104872,1,1,1
OG6_489624,1,1,1
OG6_102470,1,1,1
OG6_491078,1,1,1
OG6_181870,1,1,1
OG6_491411,1,1,1
OG6_100507,1,1,1
OG6_489355,1,1,1
OG6_105781,1,1,1
OG6_490731,1,1,1
OG6_102304,1,1,1
OG6_160718,1,1,1
OG6_102293,1,1,1
OG6_101993,1,1,1
OG6_101086,1,1,1
OG6_491514,1,1,1
OG6_492358,1,1,1
OG6_101220,1,1,1
OG6_490260,1,1,1
OG6_167010,1,1,1
OG6_491185,1,1,1
OG6_491492,1,1,1
OG6_491156,1,1,1
OG6_491478,0,1,1
OG6_102166,1,1,1
OG6_145964,1,1,1
OG6_104390,1,1,1
OG6_490969,1,1,1
OG6_135672,1,1,1
OG6_490985,1,1,1
OG6_490468,1,1,1
OG6_491659,1,1,1
OG6_491479,1,1,1
OG6_489285,1,1,1
OG6_134706,1,1,1
OG6_223111,1,1,1
OG6_101188,1,1,1
OG6_102921,1,1,1
OG6_101799,1,1,2
OG6_489733,1,1,1
OG6_490400,1,1,1
OG6_491633,1,1,1
OG6_490032,1,1,1
OG6_490513,1,1,1
OG6_102766,1,1,1
OG6_490732,1,1,1
OG6_102506,1,1,1
OG6_490668,1,1,1
OG6_195768,1,1,1
OG6_489586,1,1,1
OG6_492188,1,1,1
OG6_492150,1,1,1
OG6_102262,1,1,1
OG6_490989,1,1,1
OG6_101227,1,1,1
OG6_102271,1,1,1
OG6_124292,1,1,1
OG6_102017,1,1,1
OG6_103636,2,1,2
OG6_103749,1,1,1
OG6_489578,1,1,1
OG6_134695,1,1,1
OG6_491917,1,1,1
OG6_491457,1,1,1
OG6_165314,1,1,1
OG6_101228,1,1,1
OG6_490937,1,1,1
OG6_490082,1,1,1
OG6_109976,1,1,1
OG6_137478,1,1,1
OG6_491611,1,1,1
OG6_490091,1,1,1
OG6_125234,1,1,1
OG6_129560,1,1,1
OG6_222951,1,1,1
OG6_492014,1,1,1
OG6_491872,1,1,1
OG6_489960,1,1,1
OG6_491716,1,1,1
OG6_491397,1,1,1
OG6_491393,1,1,1
OG6_103929,1,1,2
OG6_102112,1,1,1
OG6_490269,1,1,1
OG6_492055,1,1,1
OG6_489529,1,1,1
OG6_490013,1,1,1
OG6_491730,1,1,1
OG6_103127,1,1,1
OG6_489428,0,1,1
OG6_490883,1,1,1
OG6_491356,1,1,1
OG6_100146,1,1,1
OG6_101282,1,1,1
OG6_160183,1,1,2
OG6_101493,1,1,1
OG6_102698,1,1,1
OG6_100783,1,1,1
OG6_489275,1,1,1
OG6_489858,0,1,1
OG6_219191,1,1,1
OG6_492301,1,1,1
OG6_491044,1,1,1
OG6_101970,1,1,1
OG6_119584,1,1,1
OG6_490688,1,1,1
OG6_492059,1,1,1
OG6_201708,1,1,1
OG6_100202,1,1,1
OG6_489436,1,1,1
OG6_489414,1,1,1
OG6_489778,1,1,1
OG6_103436,1,1,1
OG6_137035,1,1,1
OG6_491312,1,1,1
OG6_100236,1,1,1
OG6_100347,1,1,1
OG6_492361,1,1,1
OG6_106751,1,1,1
OG6_490584,1,1,1
OG6_489312,1,1,1
OG6_489409,1,1,1
OG6_101601,1,1,1
OG6_102954,1,1,1
OG6_146111,1,1,1
OG6_105022,1,1,1
OG6_100801,1,1,1
OG6_100917,1,1,1
OG6_492074,1,1,1
OG6_492146,1,1,1
OG6_492005,1,1,1
OG6_222931,1,1,1
OG6_144703,1,1,1
OG6_489280,1,1,1
OG6_492266,1,1,1
OG6_491096,1,1,1
OG6_490597,1,1,1
OG6_491793,1,1,1
OG6_490901,1,1,1
OG6_139493,1,1,1
OG6_490760,1,1,1
OG6_491586,1,1,1
OG6_224239,3,2,1
OG6_127427,2,1,1
OG6_491181,1,1,1
OG6_490254,1,1,1
OG6_103248,1,1,1
OG6_492179,1,1,1
OG6_489901,1,1,1
OG6_107804,1,1,1
OG6_490000,1,1,1
OG6_103373,1,1,1
OG6_103222,1,1,1
OG6_102282,1,1,1
OG6_102551,1,1,1
OG6_491212,0,1,1
OG6_108320,1,1,1
OG6_102408,1,1,1
OG6_492344,1,1,1
OG6_100755,1,1,1
OG6_103560,1,1,1
OG6_103168,1,1,1
OG6_492032,1,1,1
OG6_491105,1,1,1
OG6_102013,1,1,1
OG6_492296,1,1,1
OG6_490396,1,1,1
OG6_489550,1,1,1
OG6_102654,1,1,1
OG6_121381,1,1,1
OG6_490670,1,1,1
OG6_138433,1,1,1
OG6_104183,1,1,1
OG6_112330,1,1,1
OG6_490849,1,1,1
OG6_224240,1,1,1
OG6_101532,1,1,1
OG6_146130,1,1,1
OG6_489758,1,1,1
OG6_491258,1,1,1
OG6_100731,1,1,1
OG6_491018,1,1,1
OG6_101698,1,1,1
OG6_489590,1,1,1
OG6_104780,1,1,1
OG6_106626,1,1,1
OG6_106580,3,3,3
OG6_490998,1,1,1
OG6_491374,1,1,1
OG6_102232,1,1,1
OG6_171515,1,1,1
OG6_489597,1,1,1
OG6_491553,1,1,1
OG6_102689,1,1,1
OG6_139507,1,1,1
OG6_100996,1,1,1
OG6_490853,1,1,1
OG6_491653,1,1,1
OG6_489688,1,1,1
OG6_224241,1,1,1
OG6_491208,1,1,1
OG6_490723,1,1,1
OG6_108280,1,1,1
OG6_490713,1,1,1
OG6_489455,1,1,1
OG6_131668,1,1,1
OG6_491714,1,1,1
OG6_104883,1,1,1
OG6_104594,1,1,1
OG6_490036,1,1,1
OG6_492043,1,1,1
OG6_492335,1,1,1
OG6_491812,1,1,1
OG6_105245,1,1,1
OG6_104142,1,1,1
OG6_490085,1,1,1
OG6_101992,1,1,1
OG6_491133,1,1,1
OG6_101396,1,1,1
OG6_491132,2,1,1
OG6_101100,1,1,1
OG6_100670,1,1,1
OG6_102445,1,1,1
OG6_490644,1,1,1
OG6_490802,0,1,1
OG6_223035,1,1,1
OG6_489448,1,1,1
OG6_104140,1,1,1
OG6_179560,1,1,1
OG6_179541,1,1,1
OG6_132452,1,1,1
OG6_139425,1,1,1
OG6_490536,1,1,1
OG6_489855,1,1,1
OG6_104034,1,1,1
OG6_489564,1,1,1
OG6_490173,1,1,1
OG6_489760,1,1,1
OG6_489286,1,1,1
OG6_111983,1,1,1
OG6_491827,1,1,1
OG6_491419,1,1,1
OG6_121023,1,1,1
OG6_101401,1,1,1
OG6_149545,1,1,1
OG6_107826,1,1,1
OG6_181874,1,1,1
OG6_490661,1,1,1
OG6_491409,1,1,1
OG6_100602,2,2,2
OG6_101240,1,1,1
OG6_171504,1,1,1
OG6_490411,1,1,1
OG6_132459,1,1,1
OG6_101938,1,1,1
OG6_103069,1,1,1
OG6_100280,3,3,3
OG6_112916,1,1,1
OG6_491850,1,1,1
OG6_102673,1,1,1
OG6_101364,1,1,1
OG6_491824,1,1,1
OG6_104002,1,1,1
OG6_223043,1,1,1
OG6_179343,1,1,1
OG6_492140,1,1,1
OG6_102449,1,1,1
OG6_169358,1,1,1
OG6_490112,1,1,1
OG6_223172,1,1,1
OG6_211528,1,1,1
OG6_112921,1,1,1
OG6_184701,1,1,1
OG6_492072,1,1,1
OG6_489732,1,1,1
OG6_490779,1,1,1
OG6_106002,1,1,1
OG6_100794,1,1,1
OG6_492170,1,1,1
OG6_490805,1,1,1
OG6_491975,1,1,1
OG6_492052,1,1,1
OG6_100395,1,1,1
OG6_146150,1,1,1
OG6_489926,1,1,1
OG6_166739,1,1,1
OG6_491947,2,1,1
OG6_491731,1,1,1
OG6_490149,1,1,1
OG6_489439,0,1,1
OG6_101383,1,1,1
OG6_205783,1,1,2
OG6_114813,1,1,1
OG6_101788,1,1,1
OG6_489348,1,1,1
OG6_106381,1,1,1
OG6_490275,1,1,1
OG6_126374,1,1,1
OG6_489288,1,1,1
OG6_179342,1,1,1
OG6_100493,1,1,1
OG6_489609,1,1,1
OG6_102932,1,1,1
OG6_101534,1,1,1
OG6_102252,1,1,2
OG6_490831,1,1,1
OG6_489577,1,1,1
OG6_145554,1,1,1
OG6_166402,1,1,1
OG6_101143,1,1,1
OG6_101909,1,1,1
OG6_198909,1,1,1
OG6_129047,1,1,1
OG6_489902,1,1,1
OG6_491487,1,1,1
OG6_102926,1,1,1
OG6_109652,1,1,1
OG6_152072,1,1,1
OG6_491617,1,1,1
OG6_100329,1,1,1
OG6_149561,1,1,1
OG6_100436,1,1,1
OG6_490600,1,1,1
OG6_492292,1,1,1
OG6_491570,1,1,1
OG6_174436,1,1,1
OG6_223126,1,1,1
OG6_101716,1,1,1
OG6_101089,1,1,1
OG6_156650,1,1,1
OG6_156026,1,1,1
OG6_101914,1,1,1
OG6_491869,1,1,1
OG6_101296,1,1,1
OG6_109089,1,1,1
OG6_159552,1,1,1
OG6_101440,1,1,1
OG6_223095,1,1,1
OG6_136304,1,1,1
OG6_491810,1,1,1
OG6_103927,1,1,1
OG6_103301,1,1,1
OG6_491385,1,1,1
OG6_100912,1,1,1
OG6_102247,1,1,1
OG6_490712,1,1,1
OG6_101455,1,1,1
OG6_490232,1,1,1
OG6_491094,1,1,1
OG6_152456,1,1,1
OG6_105168,1,1,1
OG6_102169,1,1,1
OG6_101255,1,1,1
OG6_100624,1,1,1
OG6_101083,1,1,1
OG6_102903,1,1,1
OG6_489404,1,1,1
OG6_492255,1,1,1
OG6_123564,1,1,1
OG6_172181,1,1,1
OG6_491592,1,1,3
OG6_136827,3,1,5
OG6_143867,1,1,1
OG6_106384,1,1,1
OG6_122786,1,1,1
OG6_491321,1,1,1
OG6_491110,1,1,1
OG6_224226,2,2,2
OG6_489940,1,1,1
OG6_492047,1,1,1
OG6_492081,1,1,1
OG6_127962,1,1,1
OG6_489314,1,1,1
OG6_491666,1,1,1
OG6_489782,1,1,1
OG6_224242,1,2,1
OG6_103699,1,1,1
OG6_489495,1,1,1
OG6_491525,1,1,1
OG6_103430,1,1,1
OG6_102717,1,1,1
OG6_122170,1,1,1
OG6_490933,1,1,1
OG6_179551,1,1,1
OG6_102545,1,1,1
OG6_102386,1,1,1
OG6_119633,1,1,1
OG6_105104,1,1,1
OG6_215342,1,1,1
OG6_146163,1,1,1
OG6_129478,1,1,1
OG6_491635,1,1,1
OG6_490897,1,1,1
OG6_104377,1,1,1
OG6_103355,1,1,1
OG6_130126,1,1,1
OG6_101586,1,1,1
OG6_100671,1,1,1
OG6_171434,1,1,1
OG6_489939,1,1,1
OG6_491547,1,1,1
OG6_103789,1,1,1
OG6_101891,1,1,1
OG6_116255,1,1,1
OG6_492275,1,1,1
OG6_106569,1,1,1
OG6_101337,1,1,1
OG6_160747,1,1,1
OG6_222981,1,1,1
OG6_492342,1,1,1
OG6_490479,1,1,1
OG6_492142,1,1,1
OG6_102836,1,1,1
OG6_146179,1,1,1
OG6_490103,1,1,1
OG6_491236,1,1,1
OG6_124558,1,1,1
OG6_492135,1,1,1
OG6_102230,1,1,1
OG6_100789,1,1,1
OG6_490489,1,1,1
OG6_103797,1,1,1
OG6_489777,1,1,1
OG6_491871,1,1,1
OG6_151980,1,1,1
OG6_491418,1,1,1
OG6_137674,1,1,1
OG6_150948,1,1,1
OG6_492080,1,1,0
OG6_102683,1,1,1
OG6_100969,1,1,1
OG6_491299,2,1,1
OG6_102145,1,1,1
OG6_101749,1,1,1
OG6_490393,1,1,1
OG6_490469,1,1,1
OG6_223001,1,1,1
OG6_491090,1,1,1
OG6_491091,1,1,1
OG6_101743,1,1,1
OG6_121247,2,1,2
OG6_102760,1,1,1
OG6_100026,1,1,1
OG6_492299,1,1,0
OG6_491361,1,1,1
OG6_117884,1,1,1
OG6_491963,1,1,1
OG6_132486,1,1,1
OG6_224243,3,2,4
OG6_121613,1,1,1
OG6_101550,1,1,1
OG6_171415,1,1,1
OG6_489843,1,1,1
OG6_489906,1,1,1
OG6_490102,1,1,1
OG6_102016,1,1,1
OG6_490524,1,1,1
OG6_491116,1,1,1
OG6_102133,1,1,1
OG6_490772,1,1,1
OG6_103437,1,1,1
OG6_156453,1,1,1
OG6_491595,1,1,1
OG6_490982,1,1,1
OG6_181851,1,1,1
OG6_103275,1,1,1
OG6_134537,1,1,1
OG6_222937,1,1,1
OG6_491371,1,1,1
OG6_489903,1,1,1
OG6_102077,1,1,1
OG6_103577,1,1,1
OG6_155524,1,1,1
OG6_101942,1,1,1
OG6_137418,1,1,1
OG6_490017,0,1,1
OG6_490654,1,1,1
OG6_103297,1,1,1
OG6_490555,1,1,1
OG6_491234,1,1,1
OG6_174320,1,1,1
OG6_107553,1,1,1
OG6_489946,1,1,1
OG6_490778,1,1,1
OG6_101574,1,1,1
OG6_100116,1,1,1
OG6_492239,1,1,1
OG6_491336,1,1,1
OG6_127680,1,1,1
OG6_106480,1,1,1
OG6_146126,1,1,1
OG6_223036,1,1,1
OG6_489696,1,1,1
OG6_107451,1,1,1
OG6_115137,1,1,1
OG6_223042,1,1,1
OG6_103087,1,1,1
OG6_223041,1,1,1
OG6_489679,1,1,1
OG6_490539,1,1,1
OG6_489507,0,1,0
OG6_116142,0,1,1
OG6_489450,0,1,0
OG6_491276,1,1,1
OG6_100768,0,1,0
OG6_134580,0,1,0
OG6_491533,0,1,0
